URN,SPT NAME,DATE,TIME,MAT,LAB NO,PURP,"0061: pH, PHUNITS","0062: Cond @ 20C, uS/cm","0072: Colour Filt, HAZEN","0076: Temp Water, CEL","0077: Cond @ 25C, uS/cm","0081: O Diss% Satn, %","0082: O Dissolved, mg/l","0085: BOD ATU, mg/l","0088: BOD  5 Day-O, mg/l","0092: COD as O2, mg/l","0097: PV N/80 4Hrs, mg/l","0099: C - Organic, mg/l","0111: Ammonia(N), mg/l","0114: N-Kjeldahl, mg/l","0116: N Oxidised, mg/l","0117: Nitrate-N, mg/l","0118: Nitrite-N, mg/l","0119: NH3 un-ion, mg/l","0135: Sld Sus@105C, mg/l","0158: Hardness, mg/l","0162: Alky pH 4_5, mg/l","0172: Chloride Ion, mg/l","0180: Orthophospht, mg/l","0182: SiO2 Rv Filt, mg/l","0183: Sulphate SO4, mg/l","0191: OrthophsFilt, mg/l","0207: Sodium - Na, mg/l","0211: Potassium- K, mg/l","0237: Magnesium-Mg, mg/l","0241: Calcium - Ca, mg/l","0301: C - Org Filt, mg/l","0348: Phosphorus-P, mg/l","0461: DtrgtAncSyn, mg/l","0463: Dtrgt NncSyn, mg/l","0664: Oil & Grs Vs, PRES_/AB","0729: Chlorophyl-A, ug/l","0739: Glycols Poly, mg/l","1128: Oscillatoria, NO/ml","1181: WethPresTemp, UNITLESS","1183: WethPresPrec, UNITLESS","1802: Aphanizomenn, NO/ml","1815: Gomphosphaer, NO/ml","1819: Lyngbya, NO/ml","1825: Phormidium, NO/ml","2613: Coelosphaerm, NO/ml","6396: TurbidityNTU, NTU","6406: Anabaena B, NO/ml","6421: Microcystis, NO/ml","6450: Cu Filtered, ug/l","6455: Zinc - as Zn, ug/l","6516: Liqcolour-st, UNITLESS","6517: Liqcolour-mn, UNITLESS","6518: Liqcolour-se, UNITLESS","6519: Solid colour, UNITLESS","6520: Solid quanty, UNITLESS","6521: SolidTexture, UNITLESS","6522: Odour Nature, UNITLESS","6523: OdourStrengt, UNITLESS","6528: Weth-Visibty, UNITLESS","6529: Weth7Dy-Prec, UNITLESS","6530: Weth7Dy-Temp, UNITLESS","6531: Weth7Dy-Vsy, UNITLESS","6821: LAS, mg/l","6832: N Digested, ug/l","6841: Phenol, PRES_/AB","6842: P Digested, ug/l","7887: CHLOROPHYLL, ug/l","7888: CHLOR A, ug/l","8296: Obs Flow ROC, Coded","9238: Nonyl Phenol, ug/l","9638: Foam Visible, PRES_/AB","9686: Nitrogen - N, mg/l","9856: OrthophsFilt, mg/l","9901: O Diss %sat, %","9924: O Diss Conc, mg/l","9943: N Oxid Filt, mg/l","9993: NH3 filt N, mg/l"
49400744,RIVER AIRE AT MALHAM TARN,18-Feb-08,1255,2AZZ,585417,MS,8.1,,,5.4,,,,,,,,,<0.03,,,,<0.004,<0.00039,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2.8,11.1,,,,,,,,,,,,,,,0,,,,,,,,,100,12.6,,
49400744,RIVER AIRE AT MALHAM TARN,13-Mar-08,0925,2AZZ,605489,MS,8,,,4,,,,,,,,,<0.03,,,,<0.004,<0.00035,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.4,32.6,,,,,,,,,,,,,,,0,,,,,,,,,97,12.7,,
49400744,RIVER AIRE AT MALHAM TARN,09-Apr-08,1050,2AZZ,634977,MS,8,,,7,,,,,,,,,<0.03,,,,<0.004,<0.00044,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.1,50.4,,,,,,,,,,,,,,,0,,,,,,,,,99,12,,
49400744,RIVER AIRE AT MALHAM TARN,07-May-08,0910,2AZZ,639005,MS,8.3,,,13,,,,,,,,,<0.03,,,,0.0051,<0.00068,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,102,10.7,,
49400744,RIVER AIRE AT MALHAM TARN,12-Jun-08,1110,2AZZ,707654,MS,8.3,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.2,<5,,,,,,,,,,,,,,,0,,,,,,,,,100,10.4,,
49400744,RIVER AIRE AT MALHAM TARN,07-Jul-08,1100,2AZZ,703563,MS,8.3,,,14.7,,,,,,,,,<0.03,,,,<0.004,<0.00077,5.1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,99,10,,
49400744,RIVER AIRE AT MALHAM TARN,06-Aug-08,1050,2AZZ,749179,MS,8.4,,,16.6,,,,,,,,,<0.03,,,,<0.004,<0.00089,4.3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.2,<5,,,,,,,,,,,,,,,0,,,,,,,,,100,9.72,,
49400744,RIVER AIRE AT MALHAM TARN,11-Sep-08,1100,2AZZ,779956,MS,8.1,,,12.9,,,,,,,,,<0.03,,,,<0.004,<0.00068,3.3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.2,<5,,,,,,,,,,,,,,,0,,,,,,,,,100,10.5,,
49400744,RIVER AIRE AT MALHAM TARN,02-Oct-08,1100,2AZZ,809419,MS,8,,,9,,,,,,,,,<0.03,,,,<0.004,<0.00051,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,96,11.1,,
49400744,RIVER AIRE AT MALHAM TARN,25-Nov-08,1040,2AZZ,837222,MS,8,,,1.6,,,,,,,,,<0.03,,,,<0.004,<0.00029,4.6,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.3,<5,,,,,,,,,,,,,,,0,,,,,,,,,102,14.2,,
49400744,RIVER AIRE AT MALHAM TARN,09-Dec-08,1045,2AZZ,857964,MS,8.2,,,0.6,,,,,,,,,<0.03,,,,<0.004,<0.00027,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,103,14.8,,
49400744,RIVER AIRE AT MALHAM TARN,11-Dec-08,0905,2AZZ,857931,MS,7.8,,,,,,,,,,,,<0.03,,0.44,0.436,<0.004,,<3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400744,RIVER AIRE AT MALHAM TARN,19-Jan-09,1100,2AZZ,898815,MS,8.2,,,2.2,,,,,,,,,<0.03,,,,<0.004,<0.00031,3.4,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,1.6,5.7,,,,,,,,,,,,,,,0,,,,,,,,,100,13.7,,
49400744,RIVER AIRE AT MALHAM TARN,04-Feb-09,1030,2AZZ,920117,MS,8.3,,,-0.3,,,,,,,,,<0.03,,,,<0.004,<0.00026,4.2,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,101,,,
49400744,RIVER AIRE AT MALHAM TARN,20-Feb-09,1030,2AZZ,948754,MS,7.6,,,3,,,,,,,,,<0.03,,,,<0.004,<0.00013,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,101,13.6,,
49400744,RIVER AIRE AT MALHAM TARN,25-Mar-09,1040,2AZZ,970669,MS,8.7,,,7.2,,,,,,,,,<0.03,,,,<0.004,<0.00045,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,101,12.2,,
49400744,RIVER AIRE AT MALHAM TARN,22-May-09,1030,2AZZ,996202,MS,8.7,,,10.1,,,,,,,,,<0.03,,,,<0.004,<0.00055,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,102,11.5,,
49400744,RIVER AIRE AT MALHAM TARN,23-Jun-09,1015,2AZZ,025457,MS,8.4,,,19.5,,,,,,,,,<0.03,,,,<0.004,<0.00109,3.8,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2.4,10.2,,,,,,,,,,,,,,,0,,,,,,,,,100,9.16,,
49400744,RIVER AIRE AT MALHAM TARN,02-Jul-09,1030,2AZZ,051515,MS,8.7,,,23.5,,,,,,,,,0.073,,,,<0.004,0.00353,4.5,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,2.7,34.1,,,,,,,,,,,,,,,0,,,,,,,,,100,8.48,,
49400744,RIVER AIRE AT MALHAM TARN,24-Jul-09,1035,2AZZ,079793,MS,8.2,,,14,,,,,,,,,<0.03,,,,<0.004,<0.00073,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,99,10.2,,
49400744,RIVER AIRE AT MALHAM TARN,24-Aug-09,0940,2AZZ,109418,MS,8.1,,,15.4,,,,,,,,,<0.03,,,,<0.004,<0.00081,<3,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,<1,<5,,,,,,,,,,,,,,,0,,,,,,,,,100,9.97,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Oct-81,1155,2AZZ,24934,PI,7.7,,,8.5,,,8.5,0.7,,12,,,<0.02,,,0.29,<0.02,0.0002,16,160,151,4,0.01,2,,,,,,,,,,,,,,,3,6,,,,,,,,,,,1,6,,9,5,4,,0,2,16,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,19-Apr-82,1515,2AZZ,9070,PI,8.2,,,12,,127.3022,13.7,0.45,,,,,0.02,,,0.41,0.01,0.0007,1,182,174,21,<0.01,1,,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,0,,9,5,2,,0,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-May-82,1345,2AZZ,9071,PI,8.1,,,12.7,,119.8794,12.7,1.6,,,,,<0.01,,,0.39,<0.01,0.0003,<1,189,176,12,0.01,<1,,<0.001,,,,,,,,,,,,,4,1,,,,,,,,,,,,0,,9,5,4,,0,4,1,4,3,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Jun-82,1440,2AZZ,9072,PI,7.6,,,11.5,,103.7888,11.3,0.9,,,,,<0.01,,,0.41,0.01,0.0001,1,158,138,19,<0.01,2,,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,9,5,4,,0,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,15-Jul-82,1355,2AZZ,16568,PI,7.5,,,11.6,,87.452,9.5,2.1,,,,,0.03,,,0.38,0.01,0.0002,3,220,208,8,<0.01,2,,0.0039,,,,,,,,,,,,,4,1,,,,,,,,,,,,0,,8,5,4,,0,2,2,4,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,13-Aug-82,1300,2AZZ,16569,PI,7.8,,,12,,86.8708,9.35,1.05,,<10,,,0.07,,,0.58,<0.01,0.0009,2,208,184,10,<0.01,4,,0.0089,,,,,,,,,,,,,4,6,,,,,,,,,,,,0,,7,5,4,,0,4,1,5,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Sep-82,1505,2AZZ,16570,PI,7.7,,,10.7,,96.4712,10.7,<0.5,,,,,0.05,,,0.84,<0.01,0.0005,6,200,194,11,<0.01,3,,,,,,,,,,,,,,,3,1,,,,,,,,,,,1,6,,6,5,4,,0,2,1,4,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Oct-82,1510,2AZZ,23801,PI,7.6,,,8.5,,84.7122,9.9,<1,,,,,<0.01,,,0.43,<0.01,0.0001,<1,164,156,6,<0.01,2,,0.0025,,,,,,,,,,,,,2,16,,,,,,,,,,,3,6,,9,5,4,,0,2,3,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Nov-82,1230,2AZZ,23802,ZZ,7.6,,,7.2,,73.7662,8.9,<1,,,,,0.03,,,0.46,<0.01,0.0002,11,160,150,6,<0.01,1,,0.0052,,,,,,,,,,,,,2,4,,,,,,,,,,,3,6,,9,5,4,,0,2,1,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Dec-82,1535,2AZZ,23803,PI,7.5,,,5.5,,77.0413,9.7,1.1,,,,,<0.01,,,0.5,<0.01,0,2,204,188,13,0.01,2,,0.005,,,,,,,,,,,,,1,1,,,,,,,,,,,1,9,,9,5,4,,0,2,1,1,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,31-Dec-82,1345,2AZZ,23804,PI,8.1,,,6,,84.4594,10.5,0.75,,,,,0.02,,,0.32,<0.01,0.0003,1,142,126,12,0.01,1,,0.0053,,,,,,,,,,,,,2,1,,,,,,,,,,,1,9,,9,5,4,,0,4,2,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,24-Jan-83,1545,2AZZ,4826,ZZ,7.6,,,7,,83.3006,10.1,0.9,,,,,0.04,,,0.46,<0.01,0.0002,2,140,130,10,<0.01,2,,0.005,,,,,,,,,,,,,3,6,,,,,,,,,,,1,6,,9,5,3,,0,2,9,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,22-Feb-83,1030,2AZZ,4827,PI,7.9,,,1,,78.9096,11.2,1.6,,,,,0.02,,,0.57,<0.01,0.0001,3,193,170,15,0.01,2,,0.0087,,,,,,,,,,,,,1,4,,,,,,,,,,,1,6,,9,5,3,,0,1,1,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Mar-83,1525,2AZZ,4828,PI,7.8,,,6,,86.0655,10.7,1.1,,,,,<0.01,,,0.53,<0.01,0.0001,11,118,100,10,0.02,2,,0.0068,,,,,,,,,,,,,2,3,,,,,,,,,,,2,6,,9,5,3,,0,2,11,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Apr-83,1420,2AZZ,9537,PI,7.9,,,7.5,,93.526,11.2,0.7,,,,,<0.01,,,0.31,0.02,0.0001,2,158,152,14,<0.01,1,,0.0017,,,,,,,,,,,,,3,1,,,,,,,,,,,1,6,,9,5,4,,0,4,2,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-May-83,0945,2AZZ,9538,PI,7.4,,,8,,81.1534,9.6,1.5,,,,,0.02,,,0.33,<0.01,0.0001,10,138,124,9,<0.01,1.5,,0.007,,,,,,,,,,,,,3,4,,,,,,,,,,,2,6,,9,5,3,,0,2,2,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Jun-83,1550,2AZZ,9539,PI,7.6,,,9.2,,88.7606,10.2,0.8,,,,,<0.01,,,0.34,<0.01,0.0001,7,168,164,6,<0.01,2,,0.0032,,,,,,,,,,,,,2,2,,,,,,,,,,,1,6,,9,5,3,,0,2,3,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-Jul-83,1040,2AZZ,14153,PI,7.7,,,22.5,,120.3562,10.4,1.2,,,,,<0.01,,,0.75,0.01,0.0002,2,172,196,9,<0.01,2,,0.0092,,,,,,,,,,,,,5,1,,,,,,,,,,,1,6,,9,5,3,,0,3,3,5,5,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,22-Sep-83,1320,2AZZ,14154,PI,7.7,,,9.5,,82.399,9.4,1.2,,,,,<0.01,,,0.36,<0.01,0.0001,2,168,142,10,<0.01,1.72,,,,,,,,,,,,,,,3,1,,,,,,,,,,,2,6,,,0,,,0,4,2,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Nov-83,1030,2AZZ,18715,PI,7.8,,,6,,84.4543,10.5,1.8,,,,,<0.01,,,0.23,<0.01,0.0001,4,176,175,7,0.03,1.8,,0.0019,,,,,,,,,,,,,2,1,,,,,,,,,,,2,6,,9,5,4,,0,1,2,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Jan-84,1100,2AZZ,5292,PI,7.6,,,8,,72.7033,8.6,2,,,,,<0.01,,,0.6,<0.01,<0.0001,7,96,79,12,<0.01,0.96,,0.0056,,,,,,,,,,,,,3,3,,,,,,,,,,,1,6,,9,4,2,,0,2,2,2,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Mar-84,0930,2AZZ,5293,PI,7.1,,,6.5,,87.965,10.8,1.7,,,,,<0.01,,,0.83,0.02,<0,3,151,132,10,0.02,1.32,,0.0045,,,,,,,,,,,,,3,1,,,,,,,,,,,1,6,,9,5,3,10,1,4,1,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-May-84,1020,2AZZ,10530,PI,7.7,,,8.5,,75.3054,8.8,2,,,,,0.03,,,0.67,0.02,0.0002,9,190,170,12,<0.01,1.38,,<0.001,,,,,,,,,,,,,3,1,,,,,,,,,,,2,9,,9,5,3,,0,4,1,4,3,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Jul-84,1240,2AZZ,15969,PI,7,,,16,,108.5781,10.7,0.8,,,,,0.03,,,0.82,0.02,0.0001,6,196,173,14,<0.01,1.5,,0.0015,,,,,,,,,,,,,4,1,,,,,,,,,,,1,6,,9,4,3,10,1,3,1,4,3,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Sep-84,1150,2AZZ,15970,PI,7.6,,,12,,44,4.7,1.7,,,,,<0.01,,,0.65,0.02,<0.0001,7,164,132,9,<0.01,1.64,,0.001,,,,,,,,,,,,,3,4,,,,,,,,,,,2,6,,9,5,4,,0,4,16,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Nov-84,1345,2AZZ,21161,PI,7.8,,,8.5,,87,10.2,<1,,,,,<0.04,,0.66,0.66,<0.01,<0.0004,6,176,164,6,<0.05,1.72,,0.007,,,,,,,,,,,,,3,16,,,,,,,,,,,3,6,,9,5,4,,0,2,3,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Jan-85,0915,2AZZ,4635,ZZ,8,,,4.5,,83,10.7,<1,,,,,<0.01,,<0.1,<0.1,<0.01,<0.0001,7,168,152,6,<0.05,1.74,,0.0053,,,,,,,,,,,,,2,13,,,,,,,,,,,2,6,,4,5,4,,0,1,13,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-Feb-85,1505,2AZZ,4636,PI,7.5,,,5.8,,82,10.3,1.8,,,,,<0.01,,1,1,<0.01,<0.0001,2,156,128,19,<0.05,0.8,,,,,,,,,,,,,,,3,1,,,,,,,,,,,2,6,,,0,,,0,2,1,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Apr-85,1120,2AZZ,9976,PI,7.6,,,6,,84,10.5,2,,,,,<0.01,,0.81,0.8,0.01,<0.0001,22,104,100,9,<0.05,,,,,,,,,,,,,,,,2,16,,,,,,,,,,,2,2,6,9,4,2,10,1,2,16,2,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Jun-85,1435,2AZZ,9977,PI,7.9,,,15,,117,11.8,<1,,,,,<0.01,,0.68,0.68,<0.01,<0.0002,2,183,168,13,<0.05,,,<0.01,,,,,,,,,,,,,5,1,,,,,,,,,,,1,6,,9,5,3,,0,1,1,5,1,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Aug-85,0910,2AZZ,17066,ZZ,7.3,,,8.5,,56,6.6,1.2,,,,,0.03,,0.42,0.41,<0.01,0.0001,1,200,197,6,<0.02,1.69,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,2,16,3,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Oct-85,0935,2AZZ,23757,ZZ,7.5,,,8.5,,80,9.4,1.7,,,,,<0.01,,0.63,0.62,<0.01,<0.0001,<1,182,177,4,<0.02,1.54,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,4,16,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Dec-85,1120,2AZZ,23758,ZZ,7.4,,,7.7,,79,9.4,1.2,,,,,<0.01,,0.68,0.67,<0.01,<0.0001,1,169,147,8,<0.02,1.2,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,2,2,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Apr-86,1120,2AZZ,14924,ZZ,7.7,,,5.1,,101,12.9,1.2,,,,,<0.01,,1.39,1.38,<0.01,<0.0001,5,168,158,21.2,<0.1,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,9,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Jun-86,1145,2AZZ,14925,ZZ,8,,,10.5,,112,12.5,1.3,,,,,<0.01,,0.945,0.935,<0.01,<0.0002,7,191,190,15.6,<0.1,1.34,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,4,2,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Aug-86,1230,2AZZ,23268,ZZ,7.8,,,9.7,,88,10,1.5,,,,,<0.01,,0.845,0.835,<0.01,<0.0001,1,169,154,8.85,<0.1,,,,,,,,,,,,,,,,3,5,,,,,,,,,,,,,,,,,,,2,3,4,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Oct-86,1200,2AZZ,30903,ZZ,7.8,,,9.2,,74,8.45,2.3,,,,,<0.01,,0.759,0.749,<0.01,<0.0001,1,158,129,8.6,<0.1,1.72,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,4,2,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Dec-86,1105,2AZZ,30904,ZZ,7.6,,,6.8,,76,9.3,<1,,,,,0.165,,0.981,0.971,<0.01,0.0009,3,194,186,10.8,<0.02,1.85,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,2,2,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Feb-87,1120,2AZZ,6699,ZZ,7.9,,,6.8,,82,9.95,1.3,,,,,0.049,,0.637,0.627,<0.01,0.0005,4,169,143,12.4,<0.1,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Apr-87,1150,2AZZ,15150,ZZ,7.6,,,7.8,,89,10.6,<1,,,,,<0.01,,<0.1,<0.1,0.01,<0.0001,1,148,117,15.1,<0.1,1.2,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,4,1,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,01-Jun-87,1205,2AZZ,15151,ZZ,8.1,,,10,,102,11.5,1,,,,,<0.01,,0.611,0.601,<0.01,<0.0002,1,194,170,13.2,<0.1,2.62,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,4,2,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Aug-87,1105,2AZZ,24673,ZZ,7.8,,,10,,94,10.6,1.4,,,,,<0.01,,0.511,0.501,<0.01,<0.0001,1,234,212,9.57,<0.1,1.27,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,3,3,4,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Oct-87,1115,2AZZ,32960,ZZ,7.5,,,11.5,,83,9,<1,,,,,<0.01,,0.601,0.591,<0.01,<0.0001,6,181,160,6.6,<0.1,1.47,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,3,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,01-Dec-87,1200,2AZZ,32961,ZZ,7.7,,,5,,78,9.9,1.1,,,,,<0.01,,0.765,0.755,<0.01,<0.0001,1,233,215,8.15,<0.1,2.11,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,4,2,2,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,04-Feb-88,1400,2AZZ,8192,ZZ,7.8,,,5,,84,10.71,1.7,,,,,<0.01,,0.516,0.503,0.013,<0.0001,<1,133,127,10,<0.02,0.667,,,,,,,,,,,,,,,2,10,,,,,,,,,,,,,,,,,,,4,2,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Apr-88,0934,2AZZ,17299,ZZ,8,,,7,,96,11.6,2.05,,,,,<0.04,,0.646,0.634,0.012,<0.0006,2,209,182,16.8,<0.1,0.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,01-Jun-88,1215,2AZZ,17300,ZZ,7.8,,,,,,12.7,0.95,,,,,<0.04,,0.722,0.682,0.04,,<1,171,149,11.3,<0.1,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Aug-88,1015,2AZZ,26590,ZZ,7.6,,,9.5,,,,1.1,,,,,<0.04,,0.37,0.36,<0.01,<0.0003,4,254,235,12,<0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Oct-88,0804,2AZZ,34298,ZZ,7.7,,,7,,78,9.4,,,,,,0.11,,0.38,0.37,<0.01,0.0008,4,142,132,<5,<0.1,<0.5,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Nov-88,0814,2AZZ,34299,ZZ,7.7,,,4,,70,9.1,0.55,,,,,<0.04,,0.549,0.539,<0.01,0.0002,5,182,166,10.1,<0.1,1.48,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Feb-89,0952,2AZZ,7488,ZZ,7.9,,,6,,86,10.7,1.7,,,,,<0.04,,0.727,0.717,<0.01,0.0004,3,219,193,8.74,<0.1,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Apr-89,1155,2AZZ,16491,ZZ,7.7,,,4,,101,13.2,1.2,,,,,0.065,,0.575,0.565,<0.01,0.0004,4,152,137,10.1,<0.1,1.01,,,,,,,,,,,,,,,2,16,,,,,,,,,,,,,,,,,,,2,3,2,2,,,,,,,,,,,,,,,
