DATE,1,3,6,9,12,18,24
Aug-00,1.188424429,0.604895042,-0.520059493,-0.465155016,-0.414213289,-0.505742048,-0.50993811
Sep-00,-1.008778958,0.148137283,-0.368468004,-0.33153586,-0.837978151,-0.483641588,-0.493839383
Oct-00,0.812100803,0.606190153,0.183532476,-0.000531884,-0.498282945,-0.386888859,-0.092375166
Nov-00,0.351343226,0.25684971,0.370030895,-0.109543882,-0.186188725,-0.483313584,0.019291164
Dec-00,0.364316405,0.698104251,0.526607656,0.245975523,0.153618321,-0.370074556,0.033229825
Jan-01,-0.726153531,-0.166681649,0.246726798,-0.031374684,-0.242837151,-0.50183489,-0.533529129
Feb-01,-1.178156119,-0.731767934,-0.442257157,-0.263831685,-0.608102736,-0.575778828,-0.646264156
Mar-01,0.49720875,-0.906921374,-0.105660951,-0.106074808,-0.293637824,-0.647898622,-0.463258949
Apr-01,0.395908062,-0.418323754,-0.397508415,0.002212762,-0.231839927,-0.64416793,-0.56655237
May-01,-0.674771316,0.184784684,-0.643782404,-0.391486153,-0.230495767,-0.580092245,-0.761700065
Jun-01,-1.253086567,-0.458602248,-1.140636604,-0.285163482,-0.263800461,-0.482869905,-0.790695893
Jul-01,-1.83959924,-1.484649455,-1.042815061,-0.806064069,-0.320730371,-0.669379488,-0.81924086
Aug-01,-1.218029789,-1.913556504,-0.812187508,-1.088757679,-0.793841131,-0.876177867,-0.786506637
Sep-01,-1.613718238,-1.885387625,-1.615157303,-1.95343778,-0.854687538,-0.875593867,-1.083294927
Oct-01,-0.825488979,-1.490936137,-1.871714791,-2.0863383,-1.306168636,-0.994713099,-1.245091264
Nov-01,0.796022561,-0.436034503,-0.97768515,-0.815669068,-1.100443709,-0.739018796,-0.971239867
Dec-01,0.878374043,0.451067039,-0.394165375,-0.530181043,-0.955982322,-0.455907189,-0.612222084
Jan-02,-0.637076032,0.520135853,-0.534504814,-0.837421399,-0.980387265,-0.570706853,-0.857818457
Feb-02,-1.646968006,-0.440023428,-0.741061519,-1.143754712,-0.968299957,-1.016785057,-1.081969446
Mar-02,-0.648838418,-1.572786991,-0.62766729,-1.202168356,-1.255934692,-0.982705703,-1.04895594
Apr-02,0.284374055,-1.281799931,-0.26917984,-1.073004506,-1.328846966,-1.246474845,-1.02526735
May-02,-0.031819829,-0.442852448,-0.68358857,-0.91057136,-1.268511033,-1.3964387,-1.005353641
Jun-02,-0.200473092,-0.127799118,-1.506098045,-0.687973861,-1.230662693,-1.649404557,-1.000821291
Jul-02,-0.270180674,-0.472138554,-1.439495519,-0.462659977,-1.169535629,-1.484080348,-0.998315974
Aug-02,-0.173962256,-0.524424273,-0.870685974,-0.871070176,-1.081048645,-1.221508389,-1.219242789
Sep-02,-1.468644797,-1.106345742,-1.003995636,-2.033219608,-1.064159165,-1.520108599,-1.225148472
Oct-02,-0.423137727,-0.973414469,-1.115160123,-1.993735733,-0.845998987,-1.560318255,-1.528712261
Nov-02,-0.881466842,-1.32944323,-1.42640099,-1.531466046,-1.464578537,-1.787147779,-2.038702111
Dec-02,0.290020434,-0.794166797,-1.189476264,-1.107220898,-1.821171525,-1.645094428,-2.05811734
Jan-03,0.790862983,0.02941237,-0.672157181,-0.770347691,-1.270372734,-1.255912377,-1.568476248
Feb-03,0.889040455,0.820118493,-0.223710182,-0.45179936,-0.581063126,-0.901226059,-1.063537373
Mar-03,2.310550321,1.969019396,0.919452169,0.40573072,0.300189347,-0.144560799,-0.629954069
Apr-03,0.474442103,2.234075673,1.332268379,0.551522134,0.352525712,0.130110612,-0.621026758
May-03,1.318107731,2.269901777,1.967917557,0.882219464,0.58503584,0.098117515,-0.433146546
Jun-03,-0.745088903,0.643699919,2.203298686,1.081634261,0.563288706,-0.267623352,-0.424771585
Jul-03,0.777627237,0.737019039,2.167024066,1.477587835,0.676369137,-0.011263664,-0.30973855
Aug-03,0.806670155,0.501746819,2.118744905,1.777981065,0.896055387,0.393158906,-0.086151291
Sep-03,1.986234296,1.512149804,1.651315933,2.477280273,1.620344944,0.955188929,0.410515628
Oct-03,2.311084258,2.484050581,2.542355735,2.586940843,2.497434017,1.614231877,1.176380831
Nov-03,-0.466631285,2.056453365,1.894602912,2.547638921,2.193709062,1.534160358,0.949481287
Dec-03,-0.386752435,1.241278935,1.752234873,1.723230087,2.38806423,1.452755868,0.758891701
Jan-04,-0.276852761,-0.854508897,1.470132016,1.452993938,2.234609714,1.325623185,0.791754881
Feb-04,0.584692135,-0.248772514,1.435451258,1.373510283,2.027508794,1.439869332,1.030004377
Mar-04,-0.310915637,-0.166800771,0.705644278,1.306951034,1.334487289,1.470431668,1.082347521
Apr-04,1.108543919,0.50975589,-0.388810748,1.505466792,1.523639578,1.805099622,1.223145797
May-04,0.188845471,0.373558079,-0.116348258,1.431502575,1.371604973,1.922176176,1.279097289
Jun-04,0.306339897,0.705130007,0.125368139,0.896334153,1.453371492,2.293803249,1.314358943
Jul-04,-0.966157715,-0.280731688,0.229696151,-0.525870962,1.314258221,2.060259411,1.279017632
Aug-04,-0.223076016,-0.499599892,-0.219541531,-0.338901069,1.125093088,1.732950138,1.245415944
Sep-04,-1.304971643,-1.203805974,-0.462196572,-0.492459414,0.374476522,0.986545989,1.238791174
Oct-04,-1.755068518,-1.629397212,-1.524786385,-0.885874449,-1.139004032,0.540252705,1.032686438
Nov-04,-0.596640129,-1.717966765,-1.716717207,-1.349774707,-1.171858124,0.220705129,1.063993686
Dec-04,-0.589114939,-1.745931375,-1.973612288,-1.408192522,-1.322295783,0.107307008,1.019812513
Jan-05,-1.166231058,-1.503571899,-2.24736992,-2.095214204,-1.634180274,-0.213634348,0.580935899
Feb-05,-0.802527769,-1.36909798,-2.390198269,-2.410784527,-1.93938127,-0.473840805,0.251577168
Mar-05,0.777542854,-0.857437325,-1.768942474,-2.107227954,-1.676397986,-0.739420333,-0.126734884
Apr-05,0.598379838,0.012498257,-1.17313096,-1.923992187,-1.883416511,-1.678942316,-0.102672104
May-05,0.399526881,0.817472937,-0.81574357,-1.79808686,-1.869980681,-1.545007963,-0.216608392
Jun-05,-0.286377746,0.271705499,-0.709685288,-1.626688937,-1.949514838,-1.560238556,-0.202475883
Jul-05,-0.972335483,-0.364685322,-0.243675844,-1.311493401,-1.941200661,-1.550518162,-0.302510549
Aug-05,-0.087820232,-0.645766152,0.103365515,-1.029608225,-1.937141115,-1.664792257,-0.413669568
Sep-05,0.607920754,-0.055463093,-0.016541572,-0.695237814,-1.536944509,-1.465440013,-0.702609996
Oct-05,-0.25683879,-0.133854035,-0.358252659,-0.22905947,-1.061338543,-1.610959999,-1.571823696
Nov-05,0.392629392,0.123891758,-0.243462789,0.130129759,-0.686055837,-1.578924592,-1.449523174
Dec-05,-1.442366323,-0.87347867,-0.766051938,-0.597846614,-0.992467392,-1.933825157,-1.738909439
Jan-06,0.450814407,-0.349050757,-0.434173769,-0.533479274,-0.520410535,-1.642553964,-1.484618126
Feb-06,0.392554375,-0.367947398,-0.266193248,-0.518240587,-0.197168629,-1.49712875,-1.410435015
Mar-06,1.034392433,0.750580052,-0.099576206,-0.187242093,-0.127014291,-1.115762299,-1.195957479
Apr-06,-1.681007656,0.137251376,-0.228528019,-0.345382294,-0.45616771,-1.014432666,-1.521860261
